id,answer
11395,A
11396,B
11397,A
11398,B
11399,C
11400,C
11401,A
11402,C
11403,B
11404,A
11405,B
11406,B
11407,C
11408,C
11409,B
11410,A
11411,C
11412,C
11413,A
11414,B
11415,B
11416,C
11417,B
11418,B
11419,B
11420,B
11421,C
11422,B
11423,C
11424,A
11425,A
11426,B
11427,B
11428,B
11429,B
11430,B
11431,A
11432,B
11433,B
11434,C
11435,A
11436,C
11437,A
11438,C
11439,A
11440,A
11441,C
11442,C
11443,A
11444,B
11445,A
11446,C
11447,A
11448,C
11449,A
11450,B
11451,C
11452,A
11453,C
11454,C
11455,B
11456,A
11457,B
11458,C
11459,B
11460,B
11461,A
11462,B
11463,C
11464,C
11465,C
11466,C
11467,B
11468,A
11469,A
11470,A
11471,A
11472,C
11473,B
11474,B
11475,C
11476,C
11477,C
11478,C
11479,B
11480,A
11481,A
11482,B
11483,C
11484,A
11485,A
11486,A
11487,B
11488,B
11489,A
11490,B
11491,B
11492,B
11493,A
11494,B
11495,B
11496,A
11497,B
11498,C
11499,B
11500,A
11501,A
11502,A
11503,B
11504,A
11505,A
11506,C
11507,A
11508,B
11509,B
11510,C
11511,C
11512,B
11513,B
11514,A
11515,C
11516,C
11517,A
11518,C
11519,C
11520,C
11521,A
11522,B
11523,C
11524,B
11525,C
11526,C
11527,C
11528,B
11529,B
11530,C
11531,C
11532,C
11533,A
11534,A
11535,B
11536,C
11537,B
11538,C
11539,B
11540,A
11541,A
11542,B
11543,A
11544,C
11545,A
11546,A
11547,C
11548,C
11549,B
11550,A
11551,C
11552,B
11553,A
11554,C
11555,B
11556,A
11557,C
11558,C
11559,A
11560,C
11561,A
11562,B
11563,C
11564,C
11565,C
11566,C
11567,A
11568,B
11569,A
11570,A
11571,A
11572,C
11573,C
11574,B
11575,B
11576,B
11577,C
11578,C
11579,A
11580,C
11581,A
11582,A
11583,B
11584,C
11585,B
11586,C
11587,A
11588,B
11589,B
11590,B
11591,C
11592,B
11593,B
11594,B
11595,C
11596,C
11597,B
11598,B
11599,C
11600,C
11601,A
11602,B
11603,C
11604,B
11605,B
11606,C
11607,B
11608,B
11609,A
11610,C
11611,B
11612,B
11613,A
11614,B
11615,C
11616,C
11617,B
11618,A
11619,C
11620,B
11621,B
11622,C
11623,A
11624,C
11625,C
11626,C
11627,C
11628,C
11629,B
11630,A
11631,B
11632,C
11633,B
11634,B
11635,A
11636,A
11637,B
11638,A
11639,B
11640,C
11641,C
11642,C
11643,B
11644,A
11645,C
11646,A
11647,B
11648,A
11649,B
11650,C
11651,A
11652,B
11653,C
11654,C
11655,A
11656,C
11657,A
11658,C
11659,A
11660,C
11661,C
11662,A
11663,B
11664,C
11665,B
11666,C
11667,C
11668,C
11669,A
11670,B
11671,B
11672,C
11673,A
11674,C
11675,A
11676,C
11677,A
11678,A
11679,A
11680,C
11681,C
11682,A
11683,A
11684,C
11685,A
11686,C
11687,A
11688,C
11689,B
11690,C
11691,C
11692,A
11693,B
11694,A
11695,C
11696,A
11697,A
11698,C
11699,A
11700,A
11701,A
11702,A
11703,C
11704,A
11705,B
11706,B
11707,C
11708,A
11709,A
11710,A
11711,A
11712,C
11713,B
11714,B
11715,B
11716,A
11717,B
11718,A
11719,C
11720,A
11721,A
11722,B
11723,A
11724,B
11725,B
11726,B
11727,A
11728,B
11729,C
11730,C
11731,A
11732,C
11733,C
11734,C
11735,B
11736,C
11737,B
11738,A
11739,A
11740,C
11741,A
11742,A
11743,C
11744,A
11745,C
11746,A
11747,B
11748,C
11749,A
11750,C
11751,B
11752,C
11753,C
11754,B
11755,A
11756,C
11757,C
11758,B
11759,B
11760,A
11761,B
11762,A
11763,A
11764,C
11765,A
11766,C
11767,C
11768,C
11769,B
11770,C
11771,A
11772,A
11773,B
11774,A
11775,B
11776,B
11777,C
11778,C
11779,A
11780,A
11781,C
11782,C
11783,B
11784,A
11785,C
11786,A
11787,A
11788,C
11789,C
11790,A
11791,A
11792,C
11793,A
11794,A
11795,B
11796,A
11797,C
11798,B
11799,A
11800,B
11801,A
11802,A
11803,A
11804,C
11805,A
11806,B
11807,A
11808,B
11809,A
11810,A
11811,C
11812,A
11813,B
11814,C
11815,A
11816,A
11817,C
11818,B
11819,B
11820,C
11821,C
11822,A
11823,A
11824,C
11825,A
11826,A
11827,B
11828,C
11829,B
11830,C
11831,A
11832,B
11833,C
11834,C
11835,B
11836,C
11837,A
11838,A
11839,C
11840,C
11841,B
11842,A
11843,C
11844,A
11845,B
11846,B
11847,A
11848,C
11849,B
11850,C
11851,C
11852,B
11853,A
11854,A
11855,C
11856,A
11857,A
11858,B
11859,C
11860,C
11861,A
11862,B
11863,B
11864,B
11865,B
11866,A
11867,A
11868,A
11869,B
11870,C
11871,C
11872,C
11873,A
11874,B
11875,A
11876,C
11877,A
11878,C
11879,A
11880,B
11881,A
11882,C
11883,C
11884,A
11885,A
11886,A
11887,C
11888,B
11889,B
11890,A
11891,A
11892,A
11893,A
11894,B
11895,C
11896,C
11897,C
11898,B
11899,B
11900,A
11901,A
11902,B
11903,B
11904,C
11905,C
11906,A
11907,A
11908,A
11909,C
11910,A
11911,C
11912,C
11913,A
11914,B
11915,A
11916,C
11917,C
11918,C
11919,A
11920,A
11921,A
11922,C
11923,C
11924,B
11925,A
11926,C
11927,A
11928,C
11929,C
11930,A
11931,C
11932,C
11933,B
11934,A
11935,B
11936,C
11937,C
11938,B
11939,C
11940,B
11941,A
11942,C
11943,C
11944,A
11945,A
11946,C
11947,C
11948,B
11949,B
11950,B
11951,A
11952,B
11953,A
11954,A
11955,A
11956,B
11957,C
11958,A
11959,C
11960,A
11961,B
11962,C
11963,C
11964,C
11965,C
11966,A
11967,A
11968,B
11969,C
11970,C
11971,B
11972,C
11973,A
11974,B
11975,C
11976,C
11977,B
11978,B
11979,B
11980,C
11981,B
11982,B
11983,B
11984,B
11985,B
11986,A
11987,A
11988,C
11989,A
11990,A
11991,C
11992,A
11993,C
11994,A
11995,A
11996,B
11997,C
11998,B
11999,A
12000,C
12001,A
12002,C
12003,B
12004,A
12005,C
12006,B
12007,A
12008,C
12009,C
12010,A
12011,C
12012,A
12013,A
12014,C
12015,A
12016,A
12017,C
12018,B
12019,A
12020,A
12021,A
12022,B
12023,C
12024,B
12025,C
12026,C
12027,C
12028,A
12029,C
12030,A
12031,B
12032,C
12033,C
12034,C
12035,A
12036,C
12037,B
12038,C
12039,A
12040,C
12041,B
12042,A
12043,C
12044,B
12045,A
12046,C
12047,B
12048,A
12049,A
12050,A
12051,B
12052,B
12053,C
12054,C
12055,C
12056,C
12057,C
12058,C
12059,C
12060,A
12061,A
12062,A
12063,A
12064,A
12065,C
12066,A
12067,C
12068,C
12069,A
12070,C
12071,A
12072,C
12073,A
12074,C
12075,B
12076,C
12077,A
12078,C
12079,B
12080,A
12081,A
12082,A
12083,A
12084,C
12085,B
12086,A
12087,C
12088,C
12089,B
12090,A
12091,C
12092,A
12093,C
12094,B
12095,A
12096,C
12097,C
12098,B
12099,A
12100,C
12101,C
12102,B
12103,B
12104,A
12105,C
12106,A
12107,B
12108,B
12109,A
12110,C
12111,C
12112,A
12113,C
12114,A
12115,C
12116,A
12117,A
12118,B
12119,B
12120,A
12121,C
12122,C
12123,C
12124,A
12125,B
12126,C
12127,B
12128,A
12129,C
12130,C
12131,A
12132,A
12133,B
12134,A
12135,B
12136,C
12137,C
12138,C
12139,B
12140,A
12141,B
12142,C
12143,C
12144,A
12145,C
12146,A
12147,A
12148,B
12149,B
12150,C
12151,C
12152,A
12153,B
12154,B
12155,C
12156,B
12157,B
12158,A
12159,B
12160,C
12161,C
12162,B
12163,A
12164,C
12165,A
12166,A
12167,C
12168,B
12169,B
12170,B
12171,A
12172,A
12173,B
12174,B
12175,C
12176,A
12177,A
12178,A
12179,C
12180,C
12181,A
12182,C
12183,C
12184,C
12185,A
12186,C
12187,C
12188,C
12189,C
12190,A
12191,B
12192,C
12193,B
12194,C
12195,C
12196,B
12197,B
12198,C
12199,B
12200,A
12201,C
12202,C
12203,A
12204,A
12205,B
12206,B
12207,C
12208,B
12209,B
12210,A
12211,C
12212,A
12213,B
12214,B
12215,B
12216,C
12217,C
12218,B
12219,A
12220,A
12221,C
12222,A
12223,A
12224,B
12225,C
12226,B
12227,B
12228,C
12229,C
12230,C
12231,C
12232,B
12233,C
12234,C
12235,C
12236,B
12237,B
12238,C
12239,A
12240,B
12241,A
12242,B
12243,B
12244,B
12245,C
12246,C
12247,B
12248,B
12249,A
12250,A
12251,C
12252,C
12253,B
12254,B
12255,C
12256,B
12257,C
12258,C
12259,B
12260,C
12261,B
12262,C
12263,A
12264,A
12265,B
12266,A
12267,C
12268,C
12269,B
12270,A
12271,A
12272,A
12273,C
12274,C
12275,C
12276,A
12277,C
12278,C
12279,C
12280,C
12281,C
12282,A
12283,C
12284,C
12285,B
12286,C
12287,B
12288,A
12289,A
12290,B
12291,A
12292,C
12293,C
12294,A
12295,A
12296,B
12297,B
12298,B
12299,C
12300,A
12301,B
12302,A
12303,C
12304,B
12305,B
12306,B
12307,C
12308,A
12309,C
12310,B
12311,B
12312,A
12313,A
12314,A
12315,A
12316,A
12317,A
12318,B
12319,A
12320,A
12321,C
12322,B
12323,B
12324,C
12325,A
12326,A
12327,B
12328,C
12329,A
12330,A
12331,B
12332,A
12333,B
12334,A
12335,B
12336,B
12337,B
12338,C
12339,C
12340,B
12341,C
12342,B
12343,B
12344,C
12345,A
12346,C
12347,A
12348,A
12349,A
12350,A
12351,C
12352,B
12353,A
12354,A
12355,C
12356,A
12357,A
12358,B
12359,C
12360,B
12361,A
12362,B
12363,C
12364,B
12365,B
12366,B
12367,C
12368,A
12369,C
12370,C
12371,B
12372,C
12373,C
12374,A
12375,B
12376,A
12377,B
12378,C
12379,C
12380,C
12381,A
12382,C
12383,A
12384,C
12385,B
12386,A
12387,B
12388,C
12389,C
12390,A
12391,B
12392,B
12393,B
12394,A
12395,A
12396,C
12397,B
12398,B
12399,A
12400,C
12401,B
12402,A
12403,A
12404,C
12405,A
12406,C
12407,B
12408,B
12409,B
12410,C
12411,C
12412,A
12413,A
12414,C
12415,C
12416,A
12417,B
12418,B
12419,C
12420,C
12421,C
12422,C
12423,B
12424,B
12425,C
12426,B
12427,B
12428,A
12429,B
12430,C
12431,C
12432,C
12433,C
12434,B
12435,B
12436,B
12437,B
12438,B
12439,B
12440,B
12441,B
12442,C
12443,C
12444,C
12445,C
12446,B
12447,C
12448,C
12449,C
12450,B
12451,C
12452,A
12453,B
12454,C
12455,B
12456,B
12457,A
12458,C
12459,C
12460,C
12461,B
12462,B
12463,C
12464,B
12465,C
12466,C
12467,A
12468,C
12469,A
12470,B
12471,B
12472,A
12473,A
12474,A
12475,C
12476,B
12477,B
12478,C
12479,C
12480,B
12481,C
12482,C
12483,A
12484,B
12485,A
12486,C
12487,A
12488,C
12489,C
12490,B
12491,B
12492,A
12493,A
12494,C
12495,C
12496,C
12497,C
12498,A
12499,C
12500,C
12501,A
12502,C
12503,C
12504,C
12505,A
12506,C
12507,C
12508,B
12509,C
12510,B
12511,A
12512,A
12513,C
12514,A
12515,B
12516,B
12517,C
12518,A
12519,B
12520,C
12521,C
12522,B
12523,A
12524,B
12525,C
12526,B
12527,C
12528,A
12529,A
12530,B
12531,C
12532,A
12533,C
12534,C
12535,C
12536,C
12537,C
12538,C
12539,C
12540,C
12541,B
12542,A
12543,B
12544,B
12545,B
12546,C
12547,B
12548,C
12549,C
12550,A
12551,C
12552,C
12553,C
12554,C
12555,B
12556,C
12557,C
12558,B
12559,B
12560,B
12561,C
12562,A
12563,C
12564,C
12565,A
12566,A
12567,B
12568,C
12569,B
12570,B
12571,C
12572,C
12573,B
12574,A
12575,C
12576,B
12577,B
12578,B
12579,C
12580,B
12581,C
12582,B
12583,C
12584,B
12585,B
12586,B
12587,B
12588,B
12589,C
12590,B
12591,C
12592,C
12593,C
12594,B
12595,A
12596,C
12597,A
12598,C
12599,C
12600,C
12601,B
12602,B
12603,A
12604,A
12605,C
12606,B
12607,A
12608,C
12609,B
12610,B
12611,A
12612,A
12613,A
12614,C
12615,A
12616,C
12617,C
12618,A
12619,C
12620,B
12621,B
12622,B
12623,C
12624,B
12625,A
12626,C
12627,C
12628,A
12629,A
12630,A
12631,C
12632,A
12633,B
12634,C
12635,C
12636,A
12637,A
12638,B
12639,C
12640,A
12641,B
12642,B
12643,C
12644,B
12645,A
12646,B
12647,A
12648,B
12649,A
12650,A
12651,C
12652,A
12653,C
12654,A
12655,C
12656,A
12657,C
12658,B
12659,A
12660,B
12661,B
12662,A
12663,C
12664,B
12665,B
12666,B
12667,B
12668,C
12669,A
12670,A
12671,A
12672,A
12673,C
12674,C
12675,C
12676,C
12677,B
12678,B
12679,A
12680,B
12681,C
12682,B
12683,B
12684,C
12685,B
12686,A
12687,B
12688,C
12689,A
12690,C
12691,B
12692,A
12693,B
12694,C
12695,A
12696,B
12697,A
12698,C
12699,A
12700,A
12701,B
12702,A
12703,C
12704,A
12705,B
12706,B
12707,A
12708,B
12709,B
12710,C
12711,C
12712,B
12713,B
12714,C
12715,B
12716,C
12717,A
12718,C
12719,B
12720,C
12721,C
12722,C
12723,C
12724,C
12725,A
12726,A
12727,C
12728,B
12729,B
12730,B
12731,C
12732,C
12733,B
12734,A
12735,A
12736,B
12737,C
12738,C
12739,C
12740,C
12741,B
12742,B
12743,A
12744,B
12745,A
12746,C
12747,B
12748,C
12749,A
12750,C
12751,C
12752,C
12753,B
12754,B
12755,B
12756,A
12757,A
12758,B
12759,C
12760,C
12761,B
12762,A
12763,A
12764,C
12765,C
12766,C
12767,C
12768,B
12769,B
12770,A
12771,C
12772,C
12773,A
12774,A
12775,C
12776,C
12777,C
12778,C
12779,C
12780,A
12781,B
12782,A
12783,A
12784,B
12785,B
12786,B
12787,C
12788,B
12789,A
12790,B
12791,C
12792,B
12793,B
12794,A
12795,C
12796,C
12797,B
12798,B
12799,A
12800,A
12801,C
12802,B
12803,C
12804,A
12805,A
12806,A
12807,C
12808,B
12809,C
12810,C
12811,A
12812,B
12813,C
12814,A
12815,A
12816,C
12817,C
12818,C
12819,B
12820,C
12821,B
12822,A
12823,C
12824,C
12825,B
12826,C
12827,B
12828,A
12829,C
12830,B
12831,B
12832,B
12833,C
12834,C
12835,C
12836,C
12837,C
12838,C
12839,B
12840,C
12841,C
12842,B
12843,C
12844,A
12845,B
12846,C
12847,B
12848,A
12849,C
12850,C
12851,B
12852,B
12853,B
12854,C
12855,A
12856,A
12857,A
12858,A
12859,A
12860,A
12861,A
12862,A
12863,C
12864,B
12865,C
12866,C
12867,A
12868,A
12869,C
12870,C
12871,B
12872,A
12873,C
12874,C
12875,B
12876,A
12877,A
12878,B
12879,B
12880,B
12881,A
12882,A
12883,A
12884,A
12885,B
12886,B
12887,A
12888,B
12889,B
12890,B
12891,A
12892,A
12893,A
12894,A
12895,B
12896,A
12897,A
12898,B
12899,C
12900,B
12901,C
12902,C
12903,C
12904,B
12905,B
12906,C
12907,B
12908,A
12909,B
12910,C
12911,B
12912,A
12913,C
12914,A
12915,A
12916,B
12917,A
12918,B
12919,C
12920,A
12921,A
